Feature,Correlation,P_Value,Abs_Correlation,Rank
latent_170,0.07300888366763808,0.0003717153734007002,0.07300888366763808,113
latent_29,0.07253534186476543,0.00040586031710134206,0.07253534186476543,114
latent_161,0.07090748529884026,0.0005468746131902612,0.07090748529884026,115
latent_152,-0.06996322385001086,0.0006483585178245225,0.06996322385001086,116
latent_51,-0.06966609269013042,0.0006837486100665691,0.06966609269013042,117
latent_204,-0.06943822340852934,0.0007120960493937243,0.06943822340852934,118
latent_25,0.0693998799444032,0.0007169719908182198,0.0693998799444032,119
latent_15,-0.06910557360925242,0.0007554424297262294,0.06910557360925242,120
latent_250,0.0685050750946209,0.0008399482556491283,0.0685050750946209,121
latent_188,0.06827101730363577,0.0008751976063093224,0.06827101730363577,122
latent_172,-0.06703566709701869,0.0010850427966442202,0.06703566709701869,123
latent_157,0.0658338085285721,0.0013329787333546572,0.0658338085285721,124
latent_63,-0.06568758776141102,0.001366471592355573,0.06568758776141102,125
latent_83,-0.06520673990435213,0.0014821593884716362,0.06520673990435213,126
latent_237,-0.06505848726364602,0.0015196065810974188,0.06505848726364602,127
latent_112,-0.06422040411133764,0.0017481807936530393,0.06422040411133764,128
latent_43,0.06304210851113755,0.0021231882295754153,0.06304210851113755,129
latent_52,-0.06295953773815756,0.0021520506361140572,0.06295953773815756,130
latent_211,-0.06262542236626537,0.0022725475657567884,0.06262542236626537,131
latent_205,0.06205923850854124,0.0024909217758644,0.06205923850854124,132
latent_106,-0.06204715394751538,0.0024957851228635222,0.06204715394751538,133
latent_129,0.06062260662147278,0.0031338168043095046,0.06062260662147278,134
latent_65,-0.06050371580146888,0.0031932731521712283,0.06050371580146888,135
latent_226,-0.05997043333203337,0.0034728065570119406,0.05997043333203337,136
latent_101,-0.05956817326209923,0.0036981909849171826,0.05956817326209923,137
latent_182,0.05902399364356674,0.004024244225240182,0.05902399364356674,138
latent_62,-0.05860416698860614,0.004293376368990524,0.05860416698860614,139
latent_28,0.05826697630215552,0.004521232110825997,0.05826697630215552,140
latent_117,0.056655337217222504,0.005768820555812716,0.056655337217222504,141
latent_20,-0.05393549720863232,0.008591059548063025,0.05393549720863232,142
latent_159,-0.05353260793490421,0.009100534869056013,0.05353260793490421,143
latent_185,-0.05328446555547907,0.009427578533356405,0.05328446555547907,144
latent_3,-0.053086997453804186,0.00969527845901517,0.053086997453804186,145
latent_9,-0.05227352026772729,0.010870856016708742,0.05227352026772729,146
latent_84,0.05089594240778188,0.01315233564087351,0.05089594240778188,147
latent_30,0.05086391194268147,0.013210075879297449,0.05086391194268147,148
latent_115,-0.0507177588919653,0.013476393196941614,0.0507177588919653,149
latent_103,0.049924119649355246,0.015006949755909474,0.049924119649355246,150
latent_11,-0.04975020731396815,0.015362103112871242,0.04975020731396815,151
latent_236,0.04943059381688859,0.01603411683556352,0.04943059381688859,152
latent_238,-0.04936511300069405,0.016174940512811105,0.04936511300069405,153
latent_6,0.047795438649876745,0.019891693671355376,0.047795438649876745,154
latent_113,-0.04692061328188009,0.022270677155826302,0.04692061328188009,155
latent_253,0.04646503079292515,0.02360477393622036,0.04646503079292515,156
latent_163,-0.046151157525851555,0.02456373430733894,0.046151157525851555,157
latent_5,-0.046141988905737535,0.024592246559936474,0.046141988905737535,158
latent_53,0.04400657705797677,0.03206326290830799,0.04400657705797677,159
latent_111,0.04297042112134093,0.0363401190980989,0.04297042112134093,160
latent_145,-0.04271095088013857,0.03748420581783122,0.04271095088013857,161
latent_154,-0.042254688953922356,0.03957033617249037,0.042254688953922356,162
latent_108,-0.04224771750876782,0.03960295999276785,0.04224771750876782,163
latent_69,0.04193016235678152,0.041113379481916616,0.04193016235678152,164
latent_207,0.041551776091771506,0.04297654504747141,0.041551776091771506,165
latent_41,-0.04143744001639127,0.043553376441426164,0.04143744001639127,166
latent_104,0.0414041559186642,0.0437225196210261,0.0414041559186642,167
latent_66,0.041087986234819934,0.04535705337018537,0.041087986234819934,168
latent_19,0.04055430396286439,0.04823278885531046,0.04055430396286439,169
latent_208,0.04054607311324078,0.048278312348144045,0.04054607311324078,170
latent_13,0.03953175376575965,0.05417108389069709,0.03953175376575965,171
latent_33,0.03945128488266508,0.05466321461973056,0.03945128488266508,172
latent_234,-0.03914768809776178,0.05655362023065972,0.03914768809776178,173
latent_217,0.03851275262712169,0.06068324732684196,0.03851275262712169,174
latent_37,0.038461351857129705,0.06102821317024283,0.038461351857129705,175
latent_67,0.038410571385976894,0.06137060854141828,0.038410571385976894,176
latent_77,0.038172509208688955,0.06299704110796686,0.038172509208688955,177
latent_240,0.03801735593914596,0.06407608733663103,0.03801735593914596,178
latent_138,0.0375748431247208,0.06723767896679554,0.0375748431247208,179
latent_156,-0.03658566031977899,0.07477024660668102,0.03658566031977899,180
latent_4,0.03608995817354709,0.07879642647270409,0.03608995817354709,181
latent_12,0.035546115980362294,0.08341456596260431,0.035546115980362294,182
latent_75,0.03465267524648922,0.09147484099882279,0.03465267524648922,183
latent_102,0.03432710573534577,0.09456311637633187,0.03432710573534577,184
latent_81,-0.03365717271488424,0.10118047341521325,0.03365717271488424,185
latent_173,-0.03354356465377888,0.10233836430344827,0.03354356465377888,186
latent_137,0.032858711755002844,0.10954316288639644,0.032858711755002844,187
latent_197,0.03281297034797057,0.11003829918207694,0.03281297034797057,188
latent_68,0.031151044271061162,0.1292557320893389,0.031151044271061162,189
latent_153,0.030937117469050878,0.13190803079518934,0.030937117469050878,190
latent_47,-0.030469164388917058,0.13785654636722144,0.030469164388917058,191
latent_116,-0.030431926051093523,0.13833864827942827,0.030431926051093523,192
latent_246,-0.03022117338210542,0.14109163512395378,0.03022117338210542,193
latent_242,0.030191434738470337,0.14148346524650313,0.030191434738470337,194
latent_198,0.029984378195544375,0.14423479928943458,0.029984378195544375,195
latent_201,0.029978733217254083,0.14431037876107541,0.029978733217254083,196
latent_109,-0.029436934521772574,0.15170652573830856,0.029436934521772574,197
latent_139,-0.029266861475049526,0.15408672857241182,0.029266861475049526,198
latent_195,0.02844967769831025,0.16592038126930791,0.02844967769831025,199
latent_57,-0.02843555302608241,0.16613076484490466,0.02843555302608241,200
latent_60,0.028038616025897613,0.17212534225077877,0.028038616025897613,201
latent_73,-0.027699580292508096,0.17737232787947266,0.027699580292508096,202
latent_166,-0.027320042608314655,0.1833863264076275,0.027320042608314655,203
latent_61,-0.02681538865184428,0.1916149407584925,0.02681538865184428,204
latent_148,-0.025916308656550237,0.2069417593861677,0.025916308656550237,205
latent_74,-0.025627395186738094,0.21205084751682493,0.025627395186738094,206
latent_55,-0.025512294361301313,0.21411143515025072,0.025512294361301313,207
latent_59,-0.025497643895777418,0.21437474640577417,0.025497643895777418,208
latent_210,-0.024984801127129058,0.22373952469460168,0.024984801127129058,209
latent_132,0.02429833783587197,0.23672718282816857,0.02429833783587197,210
latent_130,0.023677285281708357,0.24892839902927108,0.023677285281708357,211
latent_224,-0.023352750957306306,0.255476128676024,0.023352750957306306,212
latent_42,-0.021051911830915947,0.30532333077396706,0.021051911830915947,213
latent_243,-0.020807517482157395,0.31097345419141825,0.020807517482157395,214
latent_54,0.02080606344741223,0.3110072748310413,0.02080606344741223,215
latent_241,0.020725547956834817,0.3128838387187815,0.020725547956834817,216
latent_255,0.020522415519256307,0.31765126713557185,0.020522415519256307,217
latent_225,0.02022621071747642,0.32468789765392175,0.02022621071747642,218
latent_149,0.019668345235214154,0.3382136904900601,0.019668345235214154,219
latent_119,-0.01902927482424053,0.3541461673498344,0.01902927482424053,220
latent_191,0.019015209944757864,0.3545020616648388,0.019015209944757864,221
latent_72,0.017624410008465395,0.3908040815327873,0.017624410008465395,222
latent_189,-0.017203407373672097,0.4022229644472856,0.017203407373672097,223
latent_31,0.016223346317653625,0.4295682289347649,0.016223346317653625,224
latent_233,0.015862847437521935,0.4398920951620857,0.015862847437521935,225
latent_105,-0.01567238243085342,0.4454035257627304,0.01567238243085342,226
latent_98,0.015200443293427911,0.4592280240759142,0.015200443293427911,227
latent_21,0.014798977091963058,0.47117484482266936,0.014798977091963058,228
latent_0,0.014495296525710938,0.48032439864556536,0.014495296525710938,229
latent_7,0.013546635558665856,0.5095196094475873,0.013546635558665856,230
latent_183,0.013516929457753206,0.5104485795067626,0.013516929457753206,231
latent_89,0.01324887328714022,0.5188710951840628,0.01324887328714022,232
latent_193,0.012792540212765031,0.5333726575639905,0.012792540212765031,233
latent_45,0.01244167668711226,0.5446601356296551,0.01244167668711226,234
latent_219,-0.012103511401026758,0.5556501847407791,0.012103511401026758,235
latent_186,0.01202313109463756,0.5582782944976713,0.01202313109463756,236
latent_122,-0.011340561873581397,0.5808356189063973,0.011340561873581397,237
latent_114,0.010992527046694827,0.5924991742088078,0.010992527046694827,238
latent_239,-0.01066618970820911,0.603532111699643,0.01066618970820911,239
latent_34,0.009878668710810917,0.6305291514336402,0.009878668710810917,240
latent_200,0.008751374964575166,0.6700399426235744,0.008751374964575166,241
latent_214,0.008439012060199187,0.6811575292450498,0.008439012060199187,242
latent_220,-0.007646458197302971,0.7096735730966427,0.007646458197302971,243
latent_121,-0.007431982627712308,0.7174628238040655,0.007431982627712308,244
latent_174,-0.007042149363889949,0.7316956000164788,0.007042149363889949,245
latent_167,0.006516512080228961,0.7510327572982816,0.006516512080228961,246
latent_181,0.0062801027981350755,0.7597818375729173,0.0062801027981350755,247
latent_17,-0.005420429750251768,0.7918487789461538,0.005420429750251768,248
latent_78,0.003727167884420686,0.8560001187213879,0.003727167884420686,249
latent_203,-0.003695287332461333,0.8572185486193566,0.003695287332461333,250
latent_49,0.0028612916981872434,0.8892050065583439,0.0028612916981872434,251
latent_85,-0.002190126149567503,0.9150805255951989,0.002190126149567503,252
latent_93,-0.0018030212382279254,0.9300474207786051,0.0018030212382279254,253
latent_245,0.0017421454728050595,0.932403489647033,0.0017421454728050595,254
latent_1,0.0012209254572551698,0.9525983295909508,0.0012209254572551698,255
latent_192,0.001127656880598035,0.9562156389844543,0.001127656880598035,256
