Feature,Correlation,P_Value,Abs_Correlation,Rank
latent_169,-0.09363950934102727,4.94249105783361e-06,0.09363950934102727,125
latent_141,0.09334399731604798,5.2952374311042025e-06,0.09334399731604798,126
latent_213,-0.09285486807201027,5.932613272460819e-06,0.09285486807201027,127
latent_13,-0.09282052694321491,5.980017393050671e-06,0.09282052694321491,128
latent_93,-0.09141576203698967,8.261604783627174e-06,0.09141576203698967,129
latent_73,-0.09069143828961242,9.742162684718238e-06,0.09069143828961242,130
latent_165,0.0906887007735635,9.748211435719575e-06,0.0906887007735635,131
latent_184,-0.09046049948958942,1.0265241722524776e-05,0.09046049948958942,132
latent_177,0.08976058858793806,1.2019278600637661e-05,0.08976058858793806,133
latent_119,-0.08770871164938586,1.8961202429469743e-05,0.08770871164938586,134
latent_103,0.08734275554780604,2.0546146108792822e-05,0.08734275554780604,135
latent_85,0.08699557920915649,2.216566787776637e-05,0.08699557920915649,136
latent_90,0.08682442330817153,2.3008084307212864e-05,0.08682442330817153,137
latent_197,0.08598583568103997,2.7594637738459322e-05,0.08598583568103997,138
latent_210,-0.08453130292564273,3.7676842379078306e-05,0.08453130292564273,139
latent_242,-0.08416264423327494,4.073955358112709e-05,0.08416264423327494,140
latent_60,0.08401790070709324,4.200540901274875e-05,0.08401790070709324,141
latent_9,-0.08318001791041905,5.009774107060419e-05,0.08318001791041905,142
latent_26,0.08287556504120028,5.338820827450987e-05,0.08287556504120028,143
latent_195,0.08233386432203399,5.975462079760254e-05,0.08233386432203399,144
latent_204,-0.08201860742570644,6.378373736103297e-05,0.08201860742570644,145
latent_243,-0.0814895570941049,7.112833546793876e-05,0.0814895570941049,146
latent_164,0.08142695034858892,7.204856861428024e-05,0.08142695034858892,147
latent_67,0.07998990366455881,9.653629600652653e-05,0.07998990366455881,148
latent_199,0.07966422412441942,0.00010308624849179208,0.07966422412441942,149
latent_52,0.07964128811670808,0.00010356298739918882,0.07964128811670808,150
latent_46,0.0790647071723972,0.00011625344600025933,0.0790647071723972,151
latent_227,-0.07792655954754463,0.00014572299462397542,0.07792655954754463,152
latent_143,0.07599530490432366,0.00021236148853313343,0.07599530490432366,153
latent_122,0.07595378058208521,0.00021406789076091145,0.07595378058208521,154
latent_50,0.07553792402448856,0.00023188153328756133,0.07553792402448856,155
latent_95,-0.07385780882977921,0.0003189863692375499,0.07385780882977921,156
latent_219,-0.0725758494827548,0.00040511252676409817,0.0725758494827548,157
latent_172,-0.07082363140631429,0.0005582555191868316,0.07082363140631429,158
latent_214,-0.06958937090907841,0.0006968039026092412,0.06958937090907841,159
latent_22,0.06915198928562129,0.0007531280863066878,0.06915198928562129,160
latent_209,0.06901580576549397,0.0007715098896012877,0.06901580576549397,161
latent_68,0.06809192819105303,0.000907628669752377,0.06809192819105303,162
latent_178,0.06739840058074348,0.0010240728531545383,0.06739840058074348,163
latent_173,-0.06678374277763645,0.001138671204551336,0.06678374277763645,164
latent_17,-0.06598065533735023,0.0013062664436292058,0.06598065533735023,165
latent_123,-0.06531923529855939,0.0014610759840459019,0.06531923529855939,166
latent_149,-0.06503857098440965,0.0015317363085551791,0.06503857098440965,167
latent_251,0.06454483753847748,0.0016637199409193048,0.06454483753847748,168
latent_252,0.06355147846065738,0.0019614721572876956,0.06355147846065738,169
latent_11,0.0626811105890492,0.0022617414616188784,0.0626811105890492,170
latent_228,-0.062045229670148014,0.002507108452127783,0.062045229670148014,171
latent_187,0.061554206172170965,0.002712972599886983,0.061554206172170965,172
latent_220,0.06136082772401588,0.002798199698337875,0.06136082772401588,173
latent_138,0.060361421590146125,0.0032788945588333434,0.060361421590146125,174
latent_206,0.059267224325111084,0.003890455656673858,0.059267224325111084,175
latent_83,0.05754592004537912,0.005064163181592552,0.05754592004537912,176
latent_200,-0.057043001487431536,0.005462939162929928,0.057043001487431536,177
latent_110,0.05617273091320449,0.006220388762079478,0.05617273091320449,178
latent_2,0.05610186453805768,0.0062860459695941,0.05610186453805768,179
latent_234,0.05517647092376064,0.0072024959175973,0.05517647092376064,180
latent_218,-0.05468373110632614,0.00773786272349791,0.05468373110632614,181
latent_114,-0.0541665737420627,0.008337831123091352,0.0541665737420627,182
latent_167,-0.053514858422750236,0.009152947170254335,0.053514858422750236,183
latent_125,0.053052338990775605,0.009773816840486636,0.053052338990775605,184
latent_96,-0.05233393656691888,0.010812690530019329,0.05233393656691888,185
latent_28,-0.05226139975389246,0.010922852315195382,0.05226139975389246,186
latent_129,-0.0522235479040187,0.010980732851354336,0.0522235479040187,187
latent_241,-0.05134046993429654,0.012410647700460528,0.05134046993429654,188
